municipio_codigo;municipio_nombre;sexo;rango_edad_de_la_madre;numero_nacimientos
095; Navalagamella;Hombre;De 30 a 34 años;4
095; Navalagamella;Hombre;De 35 a 39 años;7
095; Navalagamella;Hombre;De 40 a 44 años;1
095; Navalagamella;Hombre;De 45 a 49 años;0
095; Navalagamella;Hombre;De 50 años y más;0
095; Navalagamella;Mujer;Menores de 15 años;0
095; Navalagamella;Mujer;De 15 a 19 años;0
095; Navalagamella;Mujer;De 20 a 24 años;0
095; Navalagamella;Mujer;De 25 a 29 años;5
095; Navalagamella;Mujer;De 30 a 34 años;4
095; Navalagamella;Mujer;De 35 a 39 años;3
095; Navalagamella;Mujer;De 40 a 44 años;2
095; Navalagamella;Mujer;De 45 a 49 años;0
095; Navalagamella;Mujer;De 50 años y más;0
096; Navalcarnero;Hombre;Menores de 15 años;0
096; Navalcarnero;Hombre;De 15 a 19 años;2
096; Navalcarnero;Hombre;De 20 a 24 años;8
096; Navalcarnero;Hombre;De 25 a 29 años;21
096; Navalcarnero;Hombre;De 30 a 34 años;67
096; Navalcarnero;Hombre;De 35 a 39 años;56
096; Navalcarnero;Hombre;De 40 a 44 años;24
096; Navalcarnero;Hombre;De 45 a 49 años;0
096; Navalcarnero;Hombre;De 50 años y más;0
096; Navalcarnero;Mujer;Menores de 15 años;0
096; Navalcarnero;Mujer;De 15 a 19 años;3
096; Navalcarnero;Mujer;De 20 a 24 años;12
096; Navalcarnero;Mujer;De 25 a 29 años;30
096; Navalcarnero;Mujer;De 30 a 34 años;56
096; Navalcarnero;Mujer;De 35 a 39 años;71
096; Navalcarnero;Mujer;De 40 a 44 años;16
096; Navalcarnero;Mujer;De 45 a 49 años;1
096; Navalcarnero;Mujer;De 50 años y más;0
097; Navarredonda y San Mamés;Hombre;Menores de 15 años;0
097; Navarredonda y San Mamés;Hombre;De 15 a 19 años;0
097; Navarredonda y San Mamés;Hombre;De 20 a 24 años;0
097; Navarredonda y San Mamés;Hombre;De 25 a 29 años;0
097; Navarredonda y San Mamés;Hombre;De 30 a 34 años;0
097; Navarredonda y San Mamés;Hombre;De 35 a 39 años;0
097; Navarredonda y San Mamés;Hombre;De 40 a 44 años;0
097; Navarredonda y San Mamés;Hombre;De 45 a 49 años;0
097; Navarredonda y San Mamés;Hombre;De 50 años y más;0
097; Navarredonda y San Mamés;Mujer;Menores de 15 años;0
097; Navarredonda y San Mamés;Mujer;De 15 a 19 años;0
097; Navarredonda y San Mamés;Mujer;De 20 a 24 años;0
097; Navarredonda y San Mamés;Mujer;De 25 a 29 años;0
097; Navarredonda y San Mamés;Mujer;De 30 a 34 años;1
097; Navarredonda y San Mamés;Mujer;De 35 a 39 años;0
097; Navarredonda y San Mamés;Mujer;De 40 a 44 años;0
097; Navarredonda y San Mamés;Mujer;De 45 a 49 años;0
097; Navarredonda y San Mamés;Mujer;De 50 años y más;0
099; Navas del Rey;Hombre;Menores de 15 años;0
099; Navas del Rey;Hombre;De 15 a 19 años;0
099; Navas del Rey;Hombre;De 20 a 24 años;1
099; Navas del Rey;Hombre;De 25 a 29 años;6
099; Navas del Rey;Hombre;De 30 a 34 años;5
099; Navas del Rey;Hombre;De 35 a 39 años;2
099; Navas del Rey;Hombre;De 40 a 44 años;0
099; Navas del Rey;Hombre;De 45 a 49 años;0
099; Navas del Rey;Hombre;De 50 años y más;0
099; Navas del Rey;Mujer;Menores de 15 años;0
099; Navas del Rey;Mujer;De 15 a 19 años;0
099; Navas del Rey;Mujer;De 20 a 24 años;5
099; Navas del Rey;Mujer;De 25 a 29 años;1
099; Navas del Rey;Mujer;De 30 a 34 años;4
099; Navas del Rey;Mujer;De 35 a 39 años;5
099; Navas del Rey;Mujer;De 40 a 44 años;1
099; Navas del Rey;Mujer;De 45 a 49 años;0
099; Navas del Rey;Mujer;De 50 años y más;0
100; Nuevo Baztán;Hombre;Menores de 15 años;0
100; Nuevo Baztán;Hombre;De 15 a 19 años;0
100; Nuevo Baztán;Hombre;De 20 a 24 años;2
100; Nuevo Baztán;Hombre;De 25 a 29 años;2
100; Nuevo Baztán;Hombre;De 30 a 34 años;10
100; Nuevo Baztán;Hombre;De 35 a 39 años;10
100; Nuevo Baztán;Hombre;De 40 a 44 años;0
100; Nuevo Baztán;Hombre;De 45 a 49 años;0
100; Nuevo Baztán;Hombre;De 50 años y más;0
100; Nuevo Baztán;Mujer;Menores de 15 años;0
100; Nuevo Baztán;Mujer;De 15 a 19 años;0
100; Nuevo Baztán;Mujer;De 20 a 24 años;2
100; Nuevo Baztán;Mujer;De 25 a 29 años;2
100; Nuevo Baztán;Mujer;De 30 a 34 años;10
100; Nuevo Baztán;Mujer;De 35 a 39 años;5
100; Nuevo Baztán;Mujer;De 40 a 44 años;0
100; Nuevo Baztán;Mujer;De 45 a 49 años;0
100; Nuevo Baztán;Mujer;De 50 años y más;0
101; Olmeda de las Fuentes;Hombre;Menores de 15 años;0
101; Olmeda de las Fuentes;Hombre;De 15 a 19 años;0
101; Olmeda de las Fuentes;Hombre;De 20 a 24 años;0
101; Olmeda de las Fuentes;Hombre;De 25 a 29 años;0
101; Olmeda de las Fuentes;Hombre;De 30 a 34 años;2
101; Olmeda de las Fuentes;Hombre;De 35 a 39 años;1
101; Olmeda de las Fuentes;Hombre;De 40 a 44 años;1
101; Olmeda de las Fuentes;Hombre;De 45 a 49 años;0
101; Olmeda de las Fuentes;Hombre;De 50 años y más;0
101; Olmeda de las Fuentes;Mujer;Menores de 15 años;0
101; Olmeda de las Fuentes;Mujer;De 15 a 19 años;0
101; Olmeda de las Fuentes;Mujer;De 20 a 24 años;0
101; Olmeda de las Fuentes;Mujer;De 25 a 29 años;0
101; Olmeda de las Fuentes;Mujer;De 30 a 34 años;0
101; Olmeda de las Fuentes;Mujer;De 35 a 39 años;0
101; Olmeda de las Fuentes;Mujer;De 40 a 44 años;1
101; Olmeda de las Fuentes;Mujer;De 45 a 49 años;0
101; Olmeda de las Fuentes;Mujer;De 50 años y más;0
102; Orusco de Tajuña;Hombre;Menores de 15 años;0
102; Orusco de Tajuña;Hombre;De 15 a 19 años;0
102; Orusco de Tajuña;Hombre;De 20 a 24 años;1
102; Orusco de Tajuña;Hombre;De 25 a 29 años;1
102; Orusco de Tajuña;Hombre;De 30 a 34 años;3
102; Orusco de Tajuña;Hombre;De 35 a 39 años;2
102; Orusco de Tajuña;Hombre;De 40 a 44 años;0
102; Orusco de Tajuña;Hombre;De 45 a 49 años;0
102; Orusco de Tajuña;Hombre;De 50 años y más;0
102; Orusco de Tajuña;Mujer;Menores de 15 años;0
102; Orusco de Tajuña;Mujer;De 15 a 19 años;0
102; Orusco de Tajuña;Mujer;De 20 a 24 años;0
102; Orusco de Tajuña;Mujer;De 25 a 29 años;1
102; Orusco de Tajuña;Mujer;De 30 a 34 años;3
102; Orusco de Tajuña;Mujer;De 35 a 39 años;1
102; Orusco de Tajuña;Mujer;De 40 a 44 años;0
102; Orusco de Tajuña;Mujer;De 45 a 49 años;0
102; Orusco de Tajuña;Mujer;De 50 años y más;0
104; Paracuellos de Jarama;Hombre;Menores de 15 años;0
104; Paracuellos de Jarama;Hombre;De 15 a 19 años;1
104; Paracuellos de Jarama;Hombre;De 20 a 24 años;1
104; Paracuellos de Jarama;Hombre;De 25 a 29 años;14
104; Paracuellos de Jarama;Hombre;De 30 a 34 años;53
104; Paracuellos de Jarama;Hombre;De 35 a 39 años;63
104; Paracuellos de Jarama;Hombre;De 40 a 44 años;23
104; Paracuellos de Jarama;Hombre;De 45 a 49 años;2
104; Paracuellos de Jarama;Hombre;De 50 años y más;0
104; Paracuellos de Jarama;Mujer;Menores de 15 años;0
104; Paracuellos de Jarama;Mujer;De 15 a 19 años;1
104; Paracuellos de Jarama;Mujer;De 20 a 24 años;2
104; Paracuellos de Jarama;Mujer;De 25 a 29 años;20
104; Paracuellos de Jarama;Mujer;De 30 a 34 años;47
104; Paracuellos de Jarama;Mujer;De 35 a 39 años;79
104; Paracuellos de Jarama;Mujer;De 40 a 44 años;20
104; Paracuellos de Jarama;Mujer;De 45 a 49 años;1
104; Paracuellos de Jarama;Mujer;De 50 años y más;0
106; Parla;Hombre;Menores de 15 años;0
106; Parla;Hombre;De 15 a 19 años;8
106; Parla;Hombre;De 20 a 24 años;67
106; Parla;Hombre;De 25 a 29 años;161
106; Parla;Hombre;De 30 a 34 años;278
106; Parla;Hombre;De 35 a 39 años;260
106; Parla;Hombre;De 40 a 44 años;50
106; Parla;Hombre;De 45 a 49 años;3
106; Parla;Hombre;De 50 años y más;0
106; Parla;Mujer;Menores de 15 años;0
106; Parla;Mujer;De 15 a 19 años;19
106; Parla;Mujer;De 20 a 24 años;64
106; Parla;Mujer;De 25 a 29 años;164
106; Parla;Mujer;De 30 a 34 años;234
106; Parla;Mujer;De 35 a 39 años;234
106; Parla;Mujer;De 40 a 44 años;70
106; Parla;Mujer;De 45 a 49 años;2
106; Parla;Mujer;De 50 años y más;1
107; Patones;Hombre;Menores de 15 años;0
107; Patones;Hombre;De 15 a 19 años;0
107; Patones;Hombre;De 20 a 24 años;0
107; Patones;Hombre;De 25 a 29 años;0
107; Patones;Hombre;De 30 a 34 años;0
107; Patones;Hombre;De 35 a 39 años;1
107; Patones;Hombre;De 40 a 44 años;1
107; Patones;Hombre;De 45 a 49 años;0
107; Patones;Hombre;De 50 años y más;0
107; Patones;Mujer;Menores de 15 años;0
107; Patones;Mujer;De 15 a 19 años;0
107; Patones;Mujer;De 20 a 24 años;1
107; Patones;Mujer;De 25 a 29 años;0
107; Patones;Mujer;De 30 a 34 años;1
107; Patones;Mujer;De 35 a 39 años;0
107; Patones;Mujer;De 40 a 44 años;0
107; Patones;Mujer;De 45 a 49 años;0
107; Patones;Mujer;De 50 años y más;0
108; Pedrezuela;Hombre;Menores de 15 años;0
108; Pedrezuela;Hombre;De 15 a 19 años;0
108; Pedrezuela;Hombre;De 20 a 24 años;1
108; Pedrezuela;Hombre;De 25 a 29 años;2
108; Pedrezuela;Hombre;De 30 a 34 años;15
108; Pedrezuela;Hombre;De 35 a 39 años;10
108; Pedrezuela;Hombre;De 40 a 44 años;5
108; Pedrezuela;Hombre;De 45 a 49 años;0
108; Pedrezuela;Hombre;De 50 años y más;0
108; Pedrezuela;Mujer;Menores de 15 años;0
108; Pedrezuela;Mujer;De 15 a 19 años;0
108; Pedrezuela;Mujer;De 20 a 24 años;2
108; Pedrezuela;Mujer;De 25 a 29 años;6
108; Pedrezuela;Mujer;De 30 a 34 años;6
108; Pedrezuela;Mujer;De 35 a 39 años;16
108; Pedrezuela;Mujer;De 40 a 44 años;3
108; Pedrezuela;Mujer;De 45 a 49 años;0
108; Pedrezuela;Mujer;De 50 años y más;0
109; Pelayos de la Presa;Hombre;Menores de 15 años;0
109; Pelayos de la Presa;Hombre;De 15 a 19 años;0
109; Pelayos de la Presa;Hombre;De 20 a 24 años;0
109; Pelayos de la Presa;Hombre;De 25 a 29 años;5
109; Pelayos de la Presa;Hombre;De 30 a 34 años;3
109; Pelayos de la Presa;Hombre;De 35 a 39 años;0
109; Pelayos de la Presa;Hombre;De 40 a 44 años;2
109; Pelayos de la Presa;Hombre;De 45 a 49 años;0
109; Pelayos de la Presa;Hombre;De 50 años y más;0
109; Pelayos de la Presa;Mujer;Menores de 15 años;0
109; Pelayos de la Presa;Mujer;De 15 a 19 años;0
109; Pelayos de la Presa;Mujer;De 20 a 24 años;1
109; Pelayos de la Presa;Mujer;De 25 a 29 años;2
109; Pelayos de la Presa;Mujer;De 30 a 34 años;1
109; Pelayos de la Presa;Mujer;De 35 a 39 años;2
109; Pelayos de la Presa;Mujer;De 40 a 44 años;0
109; Pelayos de la Presa;Mujer;De 45 a 49 años;1
109; Pelayos de la Presa;Mujer;De 50 años y más;0
110; Perales de Tajuña;Hombre;Menores de 15 años;0
110; Perales de Tajuña;Hombre;De 15 a 19 años;1
110; Perales de Tajuña;Hombre;De 20 a 24 años;1
110; Perales de Tajuña;Hombre;De 25 a 29 años;1
110; Perales de Tajuña;Hombre;De 30 a 34 años;7
110; Perales de Tajuña;Hombre;De 35 a 39 años;2
110; Perales de Tajuña;Hombre;De 40 a 44 años;0
110; Perales de Tajuña;Hombre;De 45 a 49 años;0
110; Perales de Tajuña;Hombre;De 50 años y más;0
110; Perales de Tajuña;Mujer;Menores de 15 años;1
110; Perales de Tajuña;Mujer;De 15 a 19 años;3
110; Perales de Tajuña;Mujer;De 20 a 24 años;2
110; Perales de Tajuña;Mujer;De 25 a 29 años;4
110; Perales de Tajuña;Mujer;De 30 a 34 años;4
110; Perales de Tajuña;Mujer;De 35 a 39 años;2
110; Perales de Tajuña;Mujer;De 40 a 44 años;0
110; Perales de Tajuña;Mujer;De 45 a 49 años;0
110; Perales de Tajuña;Mujer;De 50 años y más;0
111; Pezuela de las Torres;Hombre;Menores de 15 años;0
111; Pezuela de las Torres;Hombre;De 15 a 19 años;0
111; Pezuela de las Torres;Hombre;De 20 a 24 años;0
111; Pezuela de las Torres;Hombre;De 25 a 29 años;1
111; Pezuela de las Torres;Hombre;De 30 a 34 años;3
111; Pezuela de las Torres;Hombre;De 35 a 39 años;2
111; Pezuela de las Torres;Hombre;De 40 a 44 años;0
111; Pezuela de las Torres;Hombre;De 45 a 49 años;0
111; Pezuela de las Torres;Hombre;De 50 años y más;0
111; Pezuela de las Torres;Mujer;Menores de 15 años;0
111; Pezuela de las Torres;Mujer;De 15 a 19 años;0
111; Pezuela de las Torres;Mujer;De 20 a 24 años;0
111; Pezuela de las Torres;Mujer;De 25 a 29 años;2
111; Pezuela de las Torres;Mujer;De 30 a 34 años;1
111; Pezuela de las Torres;Mujer;De 35 a 39 años;0
111; Pezuela de las Torres;Mujer;De 40 a 44 años;0
111; Pezuela de las Torres;Mujer;De 45 a 49 años;0
111; Pezuela de las Torres;Mujer;De 50 años y más;0
112; Pinilla del Valle;Hombre;Menores de 15 años;0
112; Pinilla del Valle;Hombre;De 15 a 19 años;0
112; Pinilla del Valle;Hombre;De 20 a 24 años;0
112; Pinilla del Valle;Hombre;De 25 a 29 años;0
112; Pinilla del Valle;Hombre;De 30 a 34 años;0
112; Pinilla del Valle;Hombre;De 35 a 39 años;0
112; Pinilla del Valle;Hombre;De 40 a 44 años;0
112; Pinilla del Valle;Hombre;De 45 a 49 años;0
112; Pinilla del Valle;Hombre;De 50 años y más;0
112; Pinilla del Valle;Mujer;Menores de 15 años;0
112; Pinilla del Valle;Mujer;De 15 a 19 años;0
112; Pinilla del Valle;Mujer;De 20 a 24 años;0
112; Pinilla del Valle;Mujer;De 25 a 29 años;0
112; Pinilla del Valle;Mujer;De 30 a 34 años;0
112; Pinilla del Valle;Mujer;De 35 a 39 años;0
112; Pinilla del Valle;Mujer;De 40 a 44 años;0
112; Pinilla del Valle;Mujer;De 45 a 49 años;0
112; Pinilla del Valle;Mujer;De 50 años y más;0
113; Pinto;Hombre;Menores de 15 años;0
113; Pinto;Hombre;De 15 a 19 años;5
113; Pinto;Hombre;De 20 a 24 años;13
113; Pinto;Hombre;De 25 a 29 años;50
113; Pinto;Hombre;De 30 a 34 años;127
113; Pinto;Hombre;De 35 a 39 años;119
113; Pinto;Hombre;De 40 a 44 años;25
113; Pinto;Hombre;De 45 a 49 años;3
113; Pinto;Hombre;De 50 años y más;0
113; Pinto;Mujer;Menores de 15 años;0
113; Pinto;Mujer;De 15 a 19 años;2
113; Pinto;Mujer;De 20 a 24 años;12
113; Pinto;Mujer;De 25 a 29 años;37
113; Pinto;Mujer;De 30 a 34 años;96
113; Pinto;Mujer;De 35 a 39 años;83
113; Pinto;Mujer;De 40 a 44 años;23
113; Pinto;Mujer;De 45 a 49 años;2
113; Pinto;Mujer;De 50 años y más;0
114; Piñuécar;Hombre;Menores de 15 años;0
114; Piñuécar;Hombre;De 15 a 19 años;0
114; Piñuécar;Hombre;De 20 a 24 años;0
114; Piñuécar;Hombre;De 25 a 29 años;0
114; Piñuécar;Hombre;De 30 a 34 años;0
114; Piñuécar;Hombre;De 35 a 39 años;0
114; Piñuécar;Hombre;De 40 a 44 años;0
114; Piñuécar;Hombre;De 45 a 49 años;0
114; Piñuécar;Hombre;De 50 años y más;0
114; Piñuécar;Mujer;Menores de 15 años;0
114; Piñuécar;Mujer;De 15 a 19 años;0
114; Piñuécar;Mujer;De 20 a 24 años;0
114; Piñuécar;Mujer;De 25 a 29 años;0
114; Piñuécar;Mujer;De 30 a 34 años;0
114; Piñuécar;Mujer;De 35 a 39 años;0
114; Piñuécar;Mujer;De 40 a 44 años;0
114; Piñuécar;Mujer;De 45 a 49 años;0
114; Piñuécar;Mujer;De 50 años y más;0
115; Pozuelo de Alarcón;Hombre;Menores de 15 años;0
115; Pozuelo de Alarcón;Hombre;De 15 a 19 años;2
115; Pozuelo de Alarcón;Hombre;De 20 a 24 años;9
115; Pozuelo de Alarcón;Hombre;De 25 a 29 años;33
115; Pozuelo de Alarcón;Hombre;De 30 a 34 años;119
115; Pozuelo de Alarcón;Hombre;De 35 a 39 años;141
115; Pozuelo de Alarcón;Hombre;De 40 a 44 años;46
115; Pozuelo de Alarcón;Hombre;De 45 a 49 años;4
115; Pozuelo de Alarcón;Hombre;De 50 años y más;2
115; Pozuelo de Alarcón;Mujer;Menores de 15 años;0
115; Pozuelo de Alarcón;Mujer;De 15 a 19 años;0
115; Pozuelo de Alarcón;Mujer;De 20 a 24 años;8
115; Pozuelo de Alarcón;Mujer;De 25 a 29 años;29
115; Pozuelo de Alarcón;Mujer;De 30 a 34 años;116
115; Pozuelo de Alarcón;Mujer;De 35 a 39 años;136
115; Pozuelo de Alarcón;Mujer;De 40 a 44 años;49
115; Pozuelo de Alarcón;Mujer;De 45 a 49 años;6
115; Pozuelo de Alarcón;Mujer;De 50 años y más;0
116; Pozuelo del Rey;Hombre;Menores de 15 años;0
116; Pozuelo del Rey;Hombre;De 15 a 19 años;0
116; Pozuelo del Rey;Hombre;De 20 a 24 años;0
116; Pozuelo del Rey;Hombre;De 25 a 29 años;0
116; Pozuelo del Rey;Hombre;De 30 a 34 años;1
116; Pozuelo del Rey;Hombre;De 35 a 39 años;1
116; Pozuelo del Rey;Hombre;De 40 a 44 años;0
116; Pozuelo del Rey;Hombre;De 45 a 49 años;0
116; Pozuelo del Rey;Hombre;De 50 años y más;0
116; Pozuelo del Rey;Mujer;Menores de 15 años;0
116; Pozuelo del Rey;Mujer;De 15 a 19 años;0
116; Pozuelo del Rey;Mujer;De 20 a 24 años;0
116; Pozuelo del Rey;Mujer;De 25 a 29 años;1
116; Pozuelo del Rey;Mujer;De 30 a 34 años;3
116; Pozuelo del Rey;Mujer;De 35 a 39 años;1
116; Pozuelo del Rey;Mujer;De 40 a 44 años;0
116; Pozuelo del Rey;Mujer;De 45 a 49 años;0
116; Pozuelo del Rey;Mujer;De 50 años y más;0
117; Prádena del Rincón;Hombre;Menores de 15 años;0
117; Prádena del Rincón;Hombre;De 15 a 19 años;0
117; Prádena del Rincón;Hombre;De 20 a 24 años;0
117; Prádena del Rincón;Hombre;De 25 a 29 años;0
117; Prádena del Rincón;Hombre;De 30 a 34 años;0
117; Prádena del Rincón;Hombre;De 35 a 39 años;0
117; Prádena del Rincón;Hombre;De 40 a 44 años;0
117; Prádena del Rincón;Hombre;De 45 a 49 años;0
117; Prádena del Rincón;Hombre;De 50 años y más;0
117; Prádena del Rincón;Mujer;Menores de 15 años;0
117; Prádena del Rincón;Mujer;De 15 a 19 años;0
117; Prádena del Rincón;Mujer;De 20 a 24 años;0
117; Prádena del Rincón;Mujer;De 25 a 29 años;0
117; Prádena del Rincón;Mujer;De 30 a 34 años;0
117; Prádena del Rincón;Mujer;De 35 a 39 años;0
117; Prádena del Rincón;Mujer;De 40 a 44 años;0
117; Prádena del Rincón;Mujer;De 45 a 49 años;0
117; Prádena del Rincón;Mujer;De 50 años y más;0
118; Puebla de la Sierra;Hombre;Menores de 15 años;0
118; Puebla de la Sierra;Hombre;De 15 a 19 años;0
118; Puebla de la Sierra;Hombre;De 20 a 24 años;0
118; Puebla de la Sierra;Hombre;De 25 a 29 años;0
118; Puebla de la Sierra;Hombre;De 30 a 34 años;0
118; Puebla de la Sierra;Hombre;De 35 a 39 años;0
118; Puebla de la Sierra;Hombre;De 40 a 44 años;0
118; Puebla de la Sierra;Hombre;De 45 a 49 años;0
118; Puebla de la Sierra;Hombre;De 50 años y más;0
118; Puebla de la Sierra;Mujer;Menores de 15 años;0
118; Puebla de la Sierra;Mujer;De 15 a 19 años;0
118; Puebla de la Sierra;Mujer;De 20 a 24 años;0
118; Puebla de la Sierra;Mujer;De 25 a 29 años;0
118; Puebla de la Sierra;Mujer;De 30 a 34 años;0
118; Puebla de la Sierra;Mujer;De 35 a 39 años;0
118; Puebla de la Sierra;Mujer;De 40 a 44 años;0
118; Puebla de la Sierra;Mujer;De 45 a 49 años;0
118; Puebla de la Sierra;Mujer;De 50 años y más;0
902; Puentes Viejas;Hombre;Menores de 15 años;0
902; Puentes Viejas;Hombre;De 15 a 19 años;0
902; Puentes Viejas;Hombre;De 20 a 24 años;0
902; Puentes Viejas;Hombre;De 25 a 29 años;0
902; Puentes Viejas;Hombre;De 30 a 34 años;0
902; Puentes Viejas;Hombre;De 35 a 39 años;1
902; Puentes Viejas;Hombre;De 40 a 44 años;0
902; Puentes Viejas;Hombre;De 45 a 49 años;0
902; Puentes Viejas;Hombre;De 50 años y más;0
902; Puentes Viejas;Mujer;Menores de 15 años;0
902; Puentes Viejas;Mujer;De 15 a 19 años;0
902; Puentes Viejas;Mujer;De 20 a 24 años;0
902; Puentes Viejas;Mujer;De 25 a 29 años;0
902; Puentes Viejas;Mujer;De 30 a 34 años;1
902; Puentes Viejas;Mujer;De 35 a 39 años;0
902; Puentes Viejas;Mujer;De 40 a 44 años;0
902; Puentes Viejas;Mujer;De 45 a 49 años;0
902; Puentes Viejas;Mujer;De 50 años y más;0
119; Quijorna;Hombre;Menores de 15 años;0
119; Quijorna;Hombre;De 15 a 19 años;0
119; Quijorna;Hombre;De 20 a 24 años;0
119; Quijorna;Hombre;De 25 a 29 años;1
119; Quijorna;Hombre;De 30 a 34 años;3
119; Quijorna;Hombre;De 35 a 39 años;3
119; Quijorna;Hombre;De 40 a 44 años;4
119; Quijorna;Hombre;De 45 a 49 años;0
119; Quijorna;Hombre;De 50 años y más;0
119; Quijorna;Mujer;Menores de 15 años;0
119; Quijorna;Mujer;De 15 a 19 años;1
119; Quijorna;Mujer;De 20 a 24 años;0
119; Quijorna;Mujer;De 25 a 29 años;1
119; Quijorna;Mujer;De 30 a 34 años;7
119; Quijorna;Mujer;De 35 a 39 años;2
119; Quijorna;Mujer;De 40 a 44 años;1
119; Quijorna;Mujer;De 45 a 49 años;0
119; Quijorna;Mujer;De 50 años y más;0
120; Rascafría;Hombre;Menores de 15 años;0
120; Rascafría;Hombre;De 15 a 19 años;0
120; Rascafría;Hombre;De 20 a 24 años;0
120; Rascafría;Hombre;De 25 a 29 años;0
120; Rascafría;Hombre;De 30 a 34 años;5
120; Rascafría;Hombre;De 35 a 39 años;1
120; Rascafría;Hombre;De 40 a 44 años;0
120; Rascafría;Hombre;De 45 a 49 años;0
120; Rascafría;Hombre;De 50 años y más;0
120; Rascafría;Mujer;Menores de 15 años;0
120; Rascafría;Mujer;De 15 a 19 años;0
120; Rascafría;Mujer;De 20 a 24 años;0
120; Rascafría;Mujer;De 25 a 29 años;0
120; Rascafría;Mujer;De 30 a 34 años;0
120; Rascafría;Mujer;De 35 a 39 años;1
120; Rascafría;Mujer;De 40 a 44 años;1
120; Rascafría;Mujer;De 45 a 49 años;0
120; Rascafría;Mujer;De 50 años y más;0
121; Redueña;Hombre;Menores de 15 años;0
121; Redueña;Hombre;De 15 a 19 años;0
121; Redueña;Hombre;De 20 a 24 años;0
121; Redueña;Hombre;De 25 a 29 años;0
121; Redueña;Hombre;De 30 a 34 años;0
121; Redueña;Hombre;De 35 a 39 años;0
121; Redueña;Hombre;De 40 a 44 años;1
121; Redueña;Hombre;De 45 a 49 años;0
121; Redueña;Hombre;De 50 años y más;0
121; Redueña;Mujer;Menores de 15 años;0
121; Redueña;Mujer;De 15 a 19 años;0
121; Redueña;Mujer;De 20 a 24 años;0
121; Redueña;Mujer;De 25 a 29 años;0
121; Redueña;Mujer;De 30 a 34 años;0
121; Redueña;Mujer;De 35 a 39 años;0
121; Redueña;Mujer;De 40 a 44 años;0
121; Redueña;Mujer;De 45 a 49 años;0
121; Redueña;Mujer;De 50 años y más;0
122; Ribatejada;Hombre;Menores de 15 años;0
122; Ribatejada;Hombre;De 15 a 19 años;0
122; Ribatejada;Hombre;De 20 a 24 años;0
122; Ribatejada;Hombre;De 25 a 29 años;0
122; Ribatejada;Hombre;De 30 a 34 años;2
122; Ribatejada;Hombre;De 35 a 39 años;1
122; Ribatejada;Hombre;De 40 a 44 años;1
122; Ribatejada;Hombre;De 45 a 49 años;0
122; Ribatejada;Hombre;De 50 años y más;0
122; Ribatejada;Mujer;Menores de 15 años;0
122; Ribatejada;Mujer;De 15 a 19 años;0
122; Ribatejada;Mujer;De 20 a 24 años;0
122; Ribatejada;Mujer;De 25 a 29 años;1
122; Ribatejada;Mujer;De 30 a 34 años;1
122; Ribatejada;Mujer;De 35 a 39 años;3
122; Ribatejada;Mujer;De 40 a 44 años;0
122; Ribatejada;Mujer;De 45 a 49 años;0
122; Ribatejada;Mujer;De 50 años y más;0
123; Rivas-Vaciamadrid;Hombre;Menores de 15 años;0
123; Rivas-Vaciamadrid;Hombre;De 15 a 19 años;4
123; Rivas-Vaciamadrid;Hombre;De 20 a 24 años;7
123; Rivas-Vaciamadrid;Hombre;De 25 a 29 años;58
123; Rivas-Vaciamadrid;Hombre;De 30 a 34 años;217
123; Rivas-Vaciamadrid;Hombre;De 35 a 39 años;176
123; Rivas-Vaciamadrid;Hombre;De 40 a 44 años;42
123; Rivas-Vaciamadrid;Hombre;De 45 a 49 años;4
123; Rivas-Vaciamadrid;Hombre;De 50 años y más;0
123; Rivas-Vaciamadrid;Mujer;Menores de 15 años;0
123; Rivas-Vaciamadrid;Mujer;De 15 a 19 años;2
123; Rivas-Vaciamadrid;Mujer;De 20 a 24 años;12
123; Rivas-Vaciamadrid;Mujer;De 25 a 29 años;68
123; Rivas-Vaciamadrid;Mujer;De 30 a 34 años;186
123; Rivas-Vaciamadrid;Mujer;De 35 a 39 años;189
123; Rivas-Vaciamadrid;Mujer;De 40 a 44 años;51
123; Rivas-Vaciamadrid;Mujer;De 45 a 49 años;5
123; Rivas-Vaciamadrid;Mujer;De 50 años y más;2
124; Robledillo de la Jara;Hombre;Menores de 15 años;0
124; Robledillo de la Jara;Hombre;De 15 a 19 años;0
124; Robledillo de la Jara;Hombre;De 20 a 24 años;0
124; Robledillo de la Jara;Hombre;De 25 a 29 años;0
124; Robledillo de la Jara;Hombre;De 30 a 34 años;0
124; Robledillo de la Jara;Hombre;De 35 a 39 años;0
124; Robledillo de la Jara;Hombre;De 40 a 44 años;0
124; Robledillo de la Jara;Hombre;De 45 a 49 años;0
124; Robledillo de la Jara;Hombre;De 50 años y más;0
124; Robledillo de la Jara;Mujer;Menores de 15 años;0
124; Robledillo de la Jara;Mujer;De 15 a 19 años;0
124; Robledillo de la Jara;Mujer;De 20 a 24 años;0
124; Robledillo de la Jara;Mujer;De 25 a 29 años;0
124; Robledillo de la Jara;Mujer;De 30 a 34 años;0
124; Robledillo de la Jara;Mujer;De 35 a 39 años;0
124; Robledillo de la Jara;Mujer;De 40 a 44 años;0
124; Robledillo de la Jara;Mujer;De 45 a 49 años;0
124; Robledillo de la Jara;Mujer;De 50 años y más;0
125; Robledo de Chavela;Hombre;Menores de 15 años;0
125; Robledo de Chavela;Hombre;De 15 a 19 años;0
